id,name,category,variation,availability
furniture_491-1,plastic canister,Miscellaneous,Red,Timmy Nook's Cranny 
furniture_491-2,plastic canister,Miscellaneous,Blue,Timmy Nook's Cranny 
furniture_491-3,plastic canister,Miscellaneous,Green,Timmy Nook's Cranny 
furniture_491-4,plastic canister,Miscellaneous,White,Timmy Nook's Cranny 
furniture_491-5,plastic canister,Miscellaneous,Gray,Timmy Nook's Cranny 
furniture_492-1,Pocket modern camper,Miscellaneous,Ketchup and mustard,Nook Shopping 
furniture_492-2,Pocket modern camper,Miscellaneous,Lumberjack,Nook Shopping 
furniture_492-3,Pocket modern camper,Miscellaneous,Classic camo,Nook Shopping 
furniture_492-4,Pocket modern camper,Miscellaneous,Playtime,Nook Shopping 
furniture_492-5,Pocket modern camper,Miscellaneous,Splatter up,Nook Shopping 
furniture_492-6,Pocket modern camper,Miscellaneous,Hot dog,Nook Shopping 
furniture_493-1,Pocket vintage camper,Miscellaneous,Polka-dot party,Nook Shopping 
furniture_493-2,Pocket vintage camper,Miscellaneous,Royal coach,Nook Shopping 
furniture_493-3,Pocket vintage camper,Miscellaneous,Patched together,Nook Shopping 
furniture_493-4,Pocket vintage camper,Miscellaneous,Painter's palette,Nook Shopping 
furniture_493-5,Pocket vintage camper,Miscellaneous,Retro ride,Nook Shopping 
furniture_493-6,Pocket vintage camper,Miscellaneous,Southwestern flair,Nook Shopping 
furniture_494-1,poke,Miscellaneous,,cooking 
furniture_495-1,Pompompurin pudding,Miscellaneous,,Nook Shopping 
furniture_496-1,pond smelt model,Miscellaneous,,C.J. 
furniture_497-1,pondskater model,Miscellaneous,,Flick 
furniture_498-1,pop-eyed goldfish model,Miscellaneous,,C.J. 
furniture_499-1,pop-up book,Miscellaneous,The ocean blue,Nook's Cranny 
furniture_499-2,pop-up book,Miscellaneous,The Mesozoic world,Nook's Cranny 
furniture_499-3,pop-up book,Miscellaneous,Savannah,Nook's Cranny 
furniture_499-4,pop-up book,Miscellaneous,Flowers,Nook's Cranny 
furniture_500-1,pop-up toaster,Miscellaneous,White,Nook's Cranny 
furniture_500-2,pop-up toaster,Miscellaneous,Yellow,Nook's Cranny 
furniture_500-3,pop-up toaster,Miscellaneous,Light blue,Nook's Cranny 
furniture_500-4,pop-up toaster,Miscellaneous,Green,Nook's Cranny 
furniture_500-5,pop-up toaster,Miscellaneous,Red,Nook's Cranny 
furniture_500-6,pop-up toaster,Miscellaneous,Silver,Nook's Cranny 
furniture_501-1,popcorn snack set,Miscellaneous,Salted & cola,Nook's Cranny Paradise Planning office 
furniture_501-9,popcorn snack set,Miscellaneous,Salted & iced coffee,Nook's Cranny Paradise Planning office 
furniture_501-17,popcorn snack set,Miscellaneous,Salted & orange juice,Nook's Cranny Paradise Planning office 
furniture_501-25,popcorn snack set,Miscellaneous,Caramel & iced tea,Nook's Cranny Paradise Planning office 
furniture_501-33,popcorn snack set,Miscellaneous,Caramel & melon soda,Nook's Cranny Paradise Planning office 
furniture_501-41,popcorn snack set,Miscellaneous,Curry-flavored & berry soda,Nook's Cranny Paradise Planning office 
furniture_502-1,porcelain vase,Miscellaneous,Simple,Nook's Cranny Paradise Planning office 
furniture_502-2,porcelain vase,Miscellaneous,Cranes,Nook's Cranny Paradise Planning office 
furniture_502-3,porcelain vase,Miscellaneous,Wisteria,Nook's Cranny Paradise Planning office 
furniture_502-4,porcelain vase,Miscellaneous,Gradation,Nook's Cranny Paradise Planning office 
furniture_503-1,portable radio,Miscellaneous,White,starting item 
furniture_503-2,portable radio,Miscellaneous,Yellow,starting item 
furniture_503-3,portable radio,Miscellaneous,Red,starting item 
furniture_503-4,portable radio,Miscellaneous,Pink,starting item 
furniture_503-5,portable radio,Miscellaneous,Blue,starting item 
furniture_503-6,portable radio,Miscellaneous,Light blue,starting item 
furniture_503-7,portable radio,Miscellaneous,Green,starting item 
furniture_503-8,portable radio,Miscellaneous,Black,starting item 
furniture_504-1,portable record player,Miscellaneous,Red,Nook's Cranny 
furniture_504-2,portable record player,Miscellaneous,Yellow,Nook's Cranny 
furniture_504-3,portable record player,Miscellaneous,Blue,Nook's Cranny 
furniture_504-4,portable record player,Miscellaneous,Green,Nook's Cranny 
furniture_504-5,portable record player,Miscellaneous,Pink,Nook's Cranny 
furniture_504-6,portable record player,Miscellaneous,Black,Nook's Cranny 
furniture_504-7,portable record player,Miscellaneous,Orange,Nook's Cranny 
furniture_505-1,pot,Miscellaneous,Brown,crafting 
furniture_505-2,pot,Miscellaneous,White,crafting 
furniture_505-3,pot,Miscellaneous,Black,crafting 
furniture_505-4,pot,Miscellaneous,Beige,crafting 
furniture_505-5,pot,Miscellaneous,Gray,crafting 
furniture_506-1,potato curry,Miscellaneous,,cooking 
furniture_507-1,potato galette,Miscellaneous,,cooking 
furniture_508-1,potato potage,Miscellaneous,,cooking 
furniture_509-1,potted starter plants,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_509-2,potted starter plants,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_509-3,potted starter plants,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_509-4,potted starter plants,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_509-5,potted starter plants,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_509-6,potted starter plants,Miscellaneous,Gray,Nook's Cranny Paradise Planning office 
furniture_510-1,pound cake,Miscellaneous,,cooking 
furniture_511-1,power stone,Miscellaneous,,Katrina 
furniture_512-1,premium nigirizushi,Miscellaneous,,Nook's Cranny Paradise Planning office 
furniture_513-1,pretzels,Miscellaneous,,cooking 
furniture_514-1,pro coffee grinder,Miscellaneous,,Brewster 
furniture_515-1,pro tape recorder,Miscellaneous,Gray,Nook's Cranny 
furniture_515-2,pro tape recorder,Miscellaneous,Brown,Nook's Cranny 
furniture_515-3,pro tape recorder,Miscellaneous,Black,Nook's Cranny 
furniture_516-1,professional headphones,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_516-7,professional headphones,Miscellaneous,Silver,Nook's Cranny Paradise Planning office 
furniture_516-13,professional headphones,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_516-19,professional headphones,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_516-25,professional headphones,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_516-31,professional headphones,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_516-37,professional headphones,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_516-43,professional headphones,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_517-1,protein shaker bottle,Miscellaneous,Plain,Nook's Cranny 
furniture_517-2,protein shaker bottle,Miscellaneous,Vanilla flavored,Nook's Cranny 
furniture_517-3,protein shaker bottle,Miscellaneous,Cocoa flavored,Nook's Cranny 
furniture_517-4,protein shaker bottle,Miscellaneous,Strawberry flavored,Nook's Cranny 
furniture_518-1,public telephone,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_518-2,public telephone,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_518-3,public telephone,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_519-1,puffer fish model,Miscellaneous,,C.J. 
furniture_520-1,pull-apart bread,Miscellaneous,,cooking 
furniture_521-1,pumpkin bagel sandwich,Miscellaneous,,cooking 
furniture_522-1,pumpkin cupcakes,Miscellaneous,,cooking 
furniture_523-1,pumpkin curry,Miscellaneous,,cooking 
furniture_524-1,pumpkin pie,Miscellaneous,,cooking 
furniture_525-1,pumpkin pound cake,Miscellaneous,,cooking 
furniture_526-1,pumpkin scones,Miscellaneous,,cooking 
furniture_527-1,pumpkin soup,Miscellaneous,,cooking 
furniture_528-1,puppy plushie,Miscellaneous,Beige,Nook's Cranny 
furniture_528-2,puppy plushie,Miscellaneous,Red,Nook's Cranny 
furniture_528-3,puppy plushie,Miscellaneous,Lemon & white,Nook's Cranny 
furniture_528-4,puppy plushie,Miscellaneous,Spotted,Nook's Cranny 
furniture_528-5,puppy plushie,Miscellaneous,Black,Nook's Cranny 
furniture_528-6,puppy plushie,Miscellaneous,Tricolored,Nook's Cranny 
furniture_528-7,puppy plushie,Miscellaneous,Gray & white,Nook's Cranny 
furniture_528-8,puppy plushie,Miscellaneous,Pink,Nook's Cranny 
furniture_529-1,R. Brooke's birdwing model,Miscellaneous,,Flick 
furniture_530-1,rainbow stag model,Miscellaneous,,Flick 
furniture_531-1,rainbowfish model,Miscellaneous,,C.J. 
furniture_532-1,ranchu goldfish model,Miscellaneous,,C.J. 
furniture_533-1,rattan table lamp,Miscellaneous,Brown,Nook's Cranny (upgraded) 
furniture_533-2,rattan table lamp,Miscellaneous,Reddish brown,Nook's Cranny (upgraded) 
furniture_533-3,rattan table lamp,Miscellaneous,Light brown,Nook's Cranny (upgraded) 
furniture_533-4,rattan table lamp,Miscellaneous,White,Nook's Cranny (upgraded) 
furniture_533-5,rattan table lamp,Miscellaneous,Gray,Nook's Cranny (upgraded) 
furniture_533-6,rattan table lamp,Miscellaneous,Black,Nook's Cranny (upgraded) 
furniture_534-1,rattan towel basket,Miscellaneous,Brown,Nook's Cranny (upgraded) 
furniture_534-2,rattan towel basket,Miscellaneous,Reddish brown,Nook's Cranny (upgraded) 
furniture_534-3,rattan towel basket,Miscellaneous,Light brown,Nook's Cranny (upgraded) 
furniture_534-4,rattan towel basket,Miscellaneous,White,Nook's Cranny (upgraded) 
furniture_534-5,rattan towel basket,Miscellaneous,Gray,Nook's Cranny (upgraded) 
furniture_534-6,rattan towel basket,Miscellaneous,Black,Nook's Cranny (upgraded) 
furniture_535-1,ray model,Miscellaneous,,C.J. 
furniture_536-1,record box,Miscellaneous,Black,Nook's Cranny 
furniture_536-5,record box,Miscellaneous,White,Nook's Cranny 
furniture_536-9,record box,Miscellaneous,Red,Nook's Cranny 
furniture_536-13,record box,Miscellaneous,Yellow,Nook's Cranny 
furniture_536-17,record box,Miscellaneous,Green,Nook's Cranny 
furniture_536-21,record box,Miscellaneous,Blue,Nook's Cranny 
furniture_536-25,record box,Miscellaneous,Gray,Nook's Cranny 
furniture_536-29,record box,Miscellaneous,Pink,Nook's Cranny 
furniture_537-1,recycled-can thumb piano,Miscellaneous,Unlabeled can,crafting 
furniture_537-2,recycled-can thumb piano,Miscellaneous,Canned olives,crafting 
furniture_537-3,recycled-can thumb piano,Miscellaneous,Canned fruit,crafting 
furniture_537-4,recycled-can thumb piano,Miscellaneous,Canned fish,crafting 
furniture_537-5,recycled-can thumb piano,Miscellaneous,Canned pasta sauce,crafting 
furniture_537-6,recycled-can thumb piano,Miscellaneous,Canned pet food,crafting 
furniture_538-1,recycled-paper bundle,Miscellaneous,Japanese newspapers,recycle box 
furniture_538-2,recycled-paper bundle,Miscellaneous,Newspapers,recycle box 
furniture_538-3,recycled-paper bundle,Miscellaneous,Guidebooks,recycle box 
furniture_538-4,recycled-paper bundle,Miscellaneous,Fashion magazines,recycle box 
furniture_538-5,recycled-paper bundle,Miscellaneous,Dictionaries,recycle box 
furniture_538-6,recycled-paper bundle,Miscellaneous,Comics,recycle box 
furniture_538-7,recycled-paper bundle,Miscellaneous,Technical books,recycle box 
furniture_538-8,recycled-paper bundle,Miscellaneous,Old books,recycle box 
furniture_539-1,red dragonfly model,Miscellaneous,,Flick 
furniture_540-1,red snapper model,Miscellaneous,,C.J. 
furniture_541-1,Reese & Cyrus photo plate,Miscellaneous,,Reese 
furniture_542-1,Resetti model,Miscellaneous,,Nook Shopping 
furniture_543-1,revolving spice rack,Miscellaneous,Brown,Nook's Cranny 
furniture_543-2,revolving spice rack,Miscellaneous,Orange,Nook's Cranny 
furniture_543-3,revolving spice rack,Miscellaneous,Silver,Nook's Cranny 
furniture_544-1,ribbon eel model,Miscellaneous,,C.J. 
furniture_545-1,rice cooker,Miscellaneous,White,Nook's Cranny 
furniture_545-2,rice cooker,Miscellaneous,Silver,Nook's Cranny 
furniture_545-3,rice cooker,Miscellaneous,Brown,Nook's Cranny 
furniture_545-4,rice cooker,Miscellaneous,Berry red,Nook's Cranny 
furniture_545-5,rice cooker,Miscellaneous,Black,Nook's Cranny 
furniture_546-1,rice grasshopper model,Miscellaneous,,Flick 
furniture_547-1,ring,Miscellaneous,Red,Nook's Cranny (upgraded) 
furniture_547-2,ring,Miscellaneous,Blue,Nook's Cranny (upgraded) 
furniture_547-3,ring,Miscellaneous,Green,Nook's Cranny (upgraded) 
furniture_547-4,ring,Miscellaneous,White,Nook's Cranny (upgraded) 
furniture_547-5,ring,Miscellaneous,Turquoise,Nook's Cranny (upgraded) 
furniture_547-6,ring,Miscellaneous,Brown,Nook's Cranny (upgraded) 
furniture_547-7,ring,Miscellaneous,Black,Nook's Cranny (upgraded) 
furniture_547-8,ring,Miscellaneous,Pink,Nook's Cranny (upgraded) 
furniture_548-1,ring light,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_548-2,ring light,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_548-3,ring light,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_548-4,ring light,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_548-5,ring light,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_548-6,ring light,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_548-7,ring light,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_548-8,ring light,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_549-1,Ring-Con,Miscellaneous,,Nook Shopping Nintendo 
furniture_550-1,ringtoss,Miscellaneous,Natural,crafting 
furniture_550-2,ringtoss,Miscellaneous,Colorful,crafting 
furniture_550-3,ringtoss,Miscellaneous,Pastel,crafting 
furniture_550-4,ringtoss,Miscellaneous,Cool,crafting 
furniture_551-1,risotto,Miscellaneous,,Nook's Cranny café 
furniture_552-1,robust cicada model,Miscellaneous,,Flick 
furniture_553-1,Roost sablé cookie,Miscellaneous,,cooking 
furniture_554-1,rosalia batesi beetle model,Miscellaneous,,Flick 
furniture_555-1,rotary phone,Miscellaneous,Black,Nook's Cranny 
furniture_555-2,rotary phone,Miscellaneous,White,Nook's Cranny 
furniture_555-3,rotary phone,Miscellaneous,Green,Nook's Cranny 
furniture_555-4,rotary phone,Miscellaneous,Blue,Nook's Cranny 
furniture_555-5,rotary phone,Miscellaneous,Red,Nook's Cranny 
furniture_555-6,rotary phone,Miscellaneous,Yellow,Nook's Cranny 
furniture_555-7,rotary phone,Miscellaneous,Orange,Nook's Cranny 
furniture_555-8,rotary phone,Miscellaneous,Silver,Nook's Cranny 
furniture_556-1,Rover's briefcase,Miscellaneous,,Rover 
furniture_557-1,saddled bichir model,Miscellaneous,,C.J. 
furniture_558-1,salad,Miscellaneous,,cooking 
furniture_559-1,salad-stuffed tomato,Miscellaneous,,cooking 
furniture_560-1,salade de carottes râpées,Miscellaneous,,cooking 
furniture_561-1,salmon bagel sandwich,Miscellaneous,,cooking 
furniture_562-1,salmon model,Miscellaneous,,C.J. 
furniture_563-1,salmon sandwich,Miscellaneous,,cooking 
furniture_564-1,sampler,Miscellaneous,Light gray,Nook's Cranny Paradise Planning office 
furniture_564-2,sampler,Miscellaneous,Blue & black,Nook's Cranny Paradise Planning office 
furniture_564-3,sampler,Miscellaneous,Colorful,Nook's Cranny Paradise Planning office 
furniture_564-4,sampler,Miscellaneous,Camouflage,Nook's Cranny Paradise Planning office 
furniture_564-5,sampler,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_565-1,sandwich plate meal,Miscellaneous,,Nook's Cranny café 
furniture_566-1,sardines in oil,Miscellaneous,,cooking 
furniture_567-1,sautéed olive flounder,Miscellaneous,,cooking 
furniture_568-1,savory bread,Miscellaneous,,cooking 
furniture_569-1,saw shark model,Miscellaneous,,C.J. 
furniture_570-1,saw stag model,Miscellaneous,,Flick 
furniture_571-1,scarab beetle model,Miscellaneous,,Flick 
furniture_572-1,Scorpio lamp,Miscellaneous,,crafting 
furniture_573-1,scorpion model,Miscellaneous,,Flick 
furniture_574-1,scrapbook,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_574-2,scrapbook,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_574-3,scrapbook,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_574-4,scrapbook,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_574-5,scrapbook,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_574-6,scrapbook,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_574-7,scrapbook,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_574-8,scrapbook,Miscellaneous,Beige,Nook's Cranny Paradise Planning office 
furniture_575-1,sea bass model,Miscellaneous,,C.J. 
furniture_576-1,sea butterfly model,Miscellaneous,,C.J. 
furniture_577-1,sea globe,Miscellaneous,,Nook's Cranny 
furniture_578-1,sea horse model,Miscellaneous,,C.J. 
furniture_579-1,sea-bass pie,Miscellaneous,,cooking 
furniture_580-1,seafood ajillo,Miscellaneous,,cooking 
furniture_581-1,seafood pizza,Miscellaneous,,cooking 
furniture_582-1,seafood salad,Miscellaneous,,cooking 
furniture_583-1,seaweed soup,Miscellaneous,,cooking 
furniture_584-1,sewing machine,Miscellaneous,White,Nook's Cranny 
furniture_584-2,sewing machine,Miscellaneous,Blue,Nook's Cranny 
furniture_584-3,sewing machine,Miscellaneous,Red,Nook's Cranny 
furniture_584-4,sewing machine,Miscellaneous,Pink,Nook's Cranny 
furniture_584-5,sewing machine,Miscellaneous,Yellow,Nook's Cranny 
furniture_584-6,sewing machine,Miscellaneous,Green,Nook's Cranny 
furniture_584-7,sewing machine,Miscellaneous,Black,Nook's Cranny 
furniture_585-1,sewing project,Miscellaneous,Yellow,Nook's Cranny 
furniture_585-2,sewing project,Miscellaneous,Green,Nook's Cranny 
furniture_585-3,sewing project,Miscellaneous,Blue,Nook's Cranny 
furniture_585-4,sewing project,Miscellaneous,Ivory,Nook's Cranny 
furniture_585-5,sewing project,Miscellaneous,Pink,Nook's Cranny 
furniture_585-6,sewing project,Miscellaneous,Black,Nook's Cranny 
furniture_586-1,shaved-ice maker,Miscellaneous,Green,Nook's Cranny 
furniture_586-2,shaved-ice maker,Miscellaneous,Silver,Nook's Cranny 
furniture_587-1,Shell,Miscellaneous,Green,Nook Shopping 
furniture_587-2,Shell,Miscellaneous,Red,Nook Shopping 
furniture_588-1,shell lamp,Miscellaneous,White,crafting 
furniture_588-2,shell lamp,Miscellaneous,Brown,crafting 
furniture_588-3,shell lamp,Miscellaneous,Pink,crafting 
furniture_588-4,shell lamp,Miscellaneous,Yellow,crafting 
furniture_588-5,shell lamp,Miscellaneous,Purple,crafting 
furniture_588-6,shell lamp,Miscellaneous,Pearl,crafting 
furniture_589-1,shell music box,Miscellaneous,Pearlescent white,crafting 
furniture_589-2,shell music box,Miscellaneous,Pearlescent black,crafting 
furniture_589-3,shell music box,Miscellaneous,Pearlescent pink,crafting 
furniture_589-4,shell music box,Miscellaneous,Pearlescent yellow,crafting 
furniture_589-5,shell music box,Miscellaneous,Pearlescent purple,crafting 
furniture_590-1,shell speaker,Miscellaneous,White,crafting 
